id,source_group,source_name,url,scope
q54804,sci_ecology,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54805,sport_fis,International Ski and Snowboard Federation,https://www.fis-ski.com/,Kayak disiplinleri
q54806,sport_fis,International Ski and Snowboard Federation,https://www.fis-ski.com/,Kayak disiplinleri
q54807,sport_fis,International Ski and Snowboard Federation,https://www.fis-ski.com/,Kayak disiplinleri
q54808,sport_fis,International Ski and Snowboard Federation,https://www.fis-ski.com/,Kayak disiplinleri
q54809,sport_fis,International Ski and Snowboard Federation,https://www.fis-ski.com/,Kayak disiplinleri
q54810,sport_fis,International Ski and Snowboard Federation,https://www.fis-ski.com/,Kayak disiplinleri
q54811,sport_fis,International Ski and Snowboard Federation,https://www.fis-ski.com/,Kayak disiplinleri
q54812,sport_fis,International Ski and Snowboard Federation,https://www.fis-ski.com/,Kayak disiplinleri
q54813,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54814,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54815,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54816,sport_curling,World Curling,https://worldcurling.org/,Curling kuralları
q54817,sport_curling,World Curling,https://worldcurling.org/,Curling kuralları
q54818,sport_isu,International Skating Union,https://www.isu.org/,Buz pateni
q54819,sport_isu,International Skating Union,https://www.isu.org/,Buz pateni
q54820,sport_isu,International Skating Union,https://www.isu.org/,Buz pateni
q54821,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54822,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54823,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54824,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54825,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54826,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54827,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54828,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54829,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54830,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54831,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54832,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54833,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54834,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54835,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54836,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54837,geo_food,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54838,ent_classic_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54839,ent_classic_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54840,ent_classic_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54841,ent_classic_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54842,ent_classic_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54843,ent_classic_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54844,ent_classic_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54845,ent_biopic,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54846,ent_biopic,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54847,ent_biopic,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54848,ent_biopic,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54849,ent_biopic,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54850,ent_biopic,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54851,ent_music_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54852,ent_music_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54853,ent_music_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54854,ent_music_film,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q54855,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54856,hist_ukparliament,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54857,hist_usarchives,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54858,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54859,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54860,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54861,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54862,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54863,hist_australia,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54864,hist_nz,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54865,hist_usarchives,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54866,hist_usarchives,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54867,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54868,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54869,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54870,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54871,hist_britannica,Encyclopaedia Britannica / ilgili resmî arşiv,https://www.britannica.com/,Tarihsel bilgi
q54872,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54873,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54874,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54875,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54876,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54877,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54878,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54879,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54880,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54881,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54882,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54883,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54884,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54885,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54886,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54887,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54888,lit_terms,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q54889,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54890,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54891,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54892,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54893,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54894,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54895,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54896,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54897,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54898,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54899,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54900,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54901,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54902,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54903,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54904,sci_physics,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q54905,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54906,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54907,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54908,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54909,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54910,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54911,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54912,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54913,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54914,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54915,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54916,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54917,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54918,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54919,sport_olympics,Olympics,https://www.olympics.com/,Olimpiyat tarihi ve sporcular
q54920,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q54921,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54922,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54923,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54924,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54925,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54926,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54927,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54928,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54929,geo_flags,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54930,geo_languages,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54931,geo_languages,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54932,geo_languages,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54933,geo_languages,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54934,geo_languages,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54935,geo_languages,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54936,geo_languages,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54937,geo_languages,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q54938,ent_turkish_music,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54939,ent_turkish_music,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54940,ent_turkish_music,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54941,ent_turkish_music,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54942,ent_turkish_music,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54943,ent_turkish_music,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54944,ent_turkish_music,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54945,ent_eurovision,Eurovision,https://eurovision.tv/,Eurovision tarih kaydı
q54946,ent_eurovision,Eurovision,https://eurovision.tv/,Eurovision tarih kaydı
q54947,ent_eurovision,Eurovision,https://eurovision.tv/,Eurovision tarih kaydı
q54948,ent_turkish_tv,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54949,ent_turkish_tv,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54950,ent_turkish_tv,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54951,ent_turkish_tv,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54952,ent_turkish_tv,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54953,ent_turkish_tv,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54954,ent_turkish_tv,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54955,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54956,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54957,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54958,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54959,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54960,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54961,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54962,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54963,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54964,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54965,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54966,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54967,hist_ottoman,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54968,hist_turkish_republic,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54969,hist_turkish_republic,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54970,hist_turkish_republic,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54971,hist_turkish_republic,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54972,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54973,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54974,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54975,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54976,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54977,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54978,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54979,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54980,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54981,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54982,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54983,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54984,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54985,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54986,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54987,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54988,lit_turkish,T.C. Kültür ve Turizm Bakanlığı / ilgili resmî arşiv,https://www.ktb.gov.tr/,"Türkiye kültürü, coğrafyası, sanat ve tarih"
q54989,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54990,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54991,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54992,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54993,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54994,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54995,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54996,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54997,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54998,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q54999,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q55000,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q55001,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q55002,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q55003,sci_smithsonian,Smithsonian Institution,https://www.si.edu/,"Doğa tarihi, kültür ve tarih"
q55004,sci_noaa,NOAA,https://www.noaa.gov/,"Okyanus, atmosfer ve deniz yaşamı"
q55005,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55006,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55007,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55008,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55009,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55010,sport_uefa,UEFA,https://www.uefa.com/,Avrupa futbolu
q55011,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55012,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55013,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55014,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q55015,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q55016,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q55017,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q55018,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q55019,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q55020,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q55021,geo_nps,U.S. National Park Service,https://www.nps.gov/,Millî parklar ve tarihî alanlar
q55022,geo_nps,U.S. National Park Service,https://www.nps.gov/,Millî parklar ve tarihî alanlar
q55023,geo_britannica,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
